Time (seconds),Distance (miles),Heartrate (bpm),Speed (mph),Altitude (ft),Latitude,Longitude,Slope,Temperature (deg C),Run Cadence
4601,15.8219,164,13.1004,121.4,33.99526121,-118.4043087,1.20232,23,83.5
4602,15.8252,164,13.1004,121.667,33.99528758,-118.404291,1.99755,23,83.8333
4603,15.8286,164,13.1004,121.933,33.99531396,-118.4042733,2.99248,23,84.1667
4604,15.8319,164,13.1004,122.2,33.99534033,-118.4042556,3.98741,23,84.5
4605,15.8351,164,13.0776,122.333,33.99536517,-118.404239,4.60994,23,84.5
4606,15.8382,164,13.0548,122.467,33.99539001,-118.4042224,5.23248,23,84.5
4607,15.8414,164,13.032,122.6,33.99541485,-118.4042059,5.85501,23,84.5
4608,15.8444,164,12.9816,122.65,33.99543606,-118.4041857,5.47161,23,84.625
4609,15.8474,164,12.9312,122.7,33.99545726,-118.4041656,5.08821,23,84.75
4610,15.8504,164,12.8808,122.75,33.99547847,-118.4041455,4.70481,23,84.875
4611,15.8534,164,12.8304,122.8,33.99549967,-118.4041254,4.32141,23,85
4612,15.857,164.167,12.8196,122.767,33.99552256,-118.4040961,3.4358,23,84.75
4613,15.8607,164.333,12.8088,122.733,33.99554544,-118.4040668,2.5502,23,84.5
4614,15.8644,164.5,12.798,122.7,33.99556832,-118.4040376,1.6646,23,84.25
4615,15.8681,164.667,12.7872,122.667,33.9955912,-118.4040083,1.15139,23,84
4616,15.8718,164.833,12.7764,122.633,33.99561409,-118.403979,0.63818,23,83.75
4617,15.8755,165,12.7656,122.6,33.99563697,-118.4039497,0.124972,23,83.5
4618,15.8791,164,12.7656,122.6,33.9956617,-118.4039248,-0.0418333,23,82.5
4619,15.8826,164.333,12.7656,122.533,33.99568774,-118.403903,-0.397586,23,82.6667
4620,15.8861,164.667,12.7656,122.467,33.99571378,-118.4038811,-0.753338,23,82.8333
4621,15.8896,165,12.7656,122.4,33.99573982,-118.4038593,-1.10909,23,83
4622,15.8932,165.333,12.7656,122.333,33.99576586,-118.4038374,-1.20766,23,83.1667
4623,15.8967,165.667,12.7656,122.267,33.99579189,-118.4038156,-1.30623,23,83.3333
4624,15.9002,166,12.7656,122.2,33.99581793,-118.4037937,-1.4048,23,83.5
4625,15.9036,167,12.7656,122,33.99584358,-118.4037735,-1.90267,23,83.5
4626,15.9073,167,12.7656,121.8,33.99587096,-118.4037513,-2.35774,23,83.5
4627,15.911,167,12.7656,121.6,33.99589835,-118.403729,-2.81282,23,83.5
4628,15.9146,167,12.7656,121.4,33.99592573,-118.4037068,-3.35828,23,83.5
4629,15.9183,166.75,12.7818,121.25,33.99595347,-118.4036842,-3.57283,23,83.5
4630,15.9221,166.5,12.798,121.1,33.99598121,-118.4036617,-3.78738,23,83.5
4631,15.9258,166.25,12.8142,120.95,33.99600896,-118.4036391,-4.00193,23,83.5
4632,15.9295,166,12.8304,120.8,33.9960367,-118.4036165,-4.21648,23,83.5
4633,15.9333,166,12.8664,120.4,33.99606621,-118.4035952,-5.07465,23,83.5
4634,15.9371,166,12.888,120,33.99609535,-118.4035737,-5.93926,23,83.1667
4635,15.9409,166,12.9096,119.6,33.99612449,-118.4035522,-6.40458,23,82.8333
4636,15.9447,166,12.9312,119.2,33.99615363,-118.4035306,-6.91268,23,82.5
4637,15.9486,166,12.9648,118.8,33.99618367,-118.4035079,-7.38332,23,82.5
4638,15.9526,166,12.9984,118.4,33.9962137,-118.4034851,-7.85395,23,82.5
4639,15.9565,166,13.032,118,33.99624374,-118.4034624,-8.46654,23,82.5
4640,15.9604,165,13.032,117.8,33.99627399,-118.4034406,-8.57325,23,82.5
4641,15.9643,165,13.0662,117,33.99630266,-118.4034165,-10.2316,23,83
4642,15.9682,165,13.1004,116.2,33.99633133,-118.4033924,-11.89,23,83.5
4643,15.9719,165,13.1328,115.2,33.99635949,-118.4033704,-13.531,23,83.5
4644,15.9758,164.5,13.1328,114.4,33.99638816,-118.4033471,-14.5608,23,83.5
4645,15.9796,164,13.1328,113.6,33.99641682,-118.4033238,-15.5906,23,83.5
4646,15.9836,163.5,13.1832,113,33.9964457,-118.4032981,-16.0408,23,83.5
4647,15.9876,163,13.2336,112.4,33.99647457,-118.4032723,-16.5284,23,83.5
4648,15.9917,162.667,13.2792,112.067,33.99650503,-118.4032468,-16.3221,23,83.8333
4649,15.9958,162.333,13.3248,111.733,33.99653548,-118.4032214,-16.1157,23,84.1667
4650,15.9999,162,13.3704,111.4,33.99656594,-118.4031959,-16.4152,23,84.5
4651,16.0039,162,13.3866,111.3,33.99659611,-118.4031727,-14.6049,23,85
4652,16.0079,162,13.4028,111.2,33.99662629,-118.4031494,-12.7947,23,85.5
4653,16.0119,162,13.4256,111,33.99665643,-118.4031261,-10.609,23,85.1667
4654,16.0158,162,13.4484,110.8,33.99668658,-118.4031028,-9.02817,23,84.8333
4655,16.0198,162,13.4712,110.6,33.99671673,-118.4030794,-7.44735,23,84.5
4656,16.0236,162,13.4874,110.4,33.99674434,-118.4030549,-6.46922,23,84
4657,16.0274,162,13.5036,110.2,33.99677196,-118.4030304,-5.49108,23,83.5
4658,16.0311,161.75,13.5117,109.95,33.99680055,-118.4030108,-5.36536,23,83.5
4659,16.0347,161.5,13.5198,109.7,33.99682913,-118.4029912,-5.23964,23,83.5
4660,16.0384,161.25,13.5279,109.45,33.99685771,-118.4029717,-5.11391,23,83.5
4661,16.042,161,13.536,109.2,33.99688629,-118.4029521,-5.54634,23,83.5
4662,16.0456,162,13.536,109,33.99691496,-118.4029351,-5.85974,23,83.5
4663,16.0491,162,13.536,108.533,33.9969453,-118.4029233,-6.67673,23,83.5
4664,16.0527,162,13.536,108.067,33.99697564,-118.4029115,-7.49373,23,83.5
4665,16.0562,162,13.536,107.6,33.99700599,-118.4028997,-8.31073,23,83.5
4666,16.0594,162,13.5252,107.467,33.99703423,-118.4028914,-8.19833,23,83.5
4667,16.0627,162,13.5144,107.333,33.99706248,-118.4028832,-8.08593,23,83.5
4668,16.0659,162,13.5036,107.2,33.99709073,-118.4028749,-7.81515,23,83.5
4669,16.0687,162,13.4646,107.167,33.99711625,-118.4028707,-7.24744,23,83.3333
4670,16.0716,162,13.4256,107.133,33.99714177,-118.4028665,-6.67972,23,83.1667
4671,16.0745,162,13.3866,107.1,33.9971673,-118.4028623,-6.11201,23,83
4672,16.0773,162,13.3476,107.067,33.99719282,-118.4028581,-5.66332,23,82.8333
4673,16.0802,162,13.3086,107.033,33.99721834,-118.4028539,-4.46008,23,82.6667
4674,16.0831,162,13.2696,107,33.99724386,-118.4028497,-3.25685,23,82.5
4675,16.0858,162.333,13.107,107.167,33.99726763,-118.4028441,-1.31584,23,82.6667
4676,16.0884,162.667,12.9444,107.333,33.99729139,-118.4028385,-0.281113,23,82.8333
4677,16.0911,163,12.7818,107.5,33.99731515,-118.4028329,0.753615,23,83
4678,16.0938,163.333,12.6192,107.667,33.99733891,-118.4028273,1.78834,23,83.1667
4679,16.0965,163.667,12.4566,107.833,33.99736268,-118.4028217,2.52612,23,83.3333
4680,16.0992,164,12.294,108,33.99738644,-118.4028161,3.26391,23,83.5
4681,16.102,164,12.2859,108.2,33.99741152,-118.4028084,4.07705,23,83.5
4682,16.1049,164,12.2778,108.4,33.99743661,-118.4028007,4.89019,23,83.5
4683,16.1078,164,12.2697,108.6,33.99746169,-118.402793,5.70334,23,83.5
4684,16.1106,164,12.2616,108.8,33.99748677,-118.4027853,6.51648,23,83.5
4685,16.1137,164.5,12.2445,109.05,33.99751393,-118.4027828,6.72279,23,83.25
4686,16.1167,165,12.2274,109.3,33.99754109,-118.4027802,6.9291,23,83
4687,16.1197,165.5,12.2103,109.55,33.99756824,-118.4027777,7.13541,23,82.75
4688,16.1227,166,12.1932,109.8,33.9975954,-118.4027752,7.34172,23,82.5
4689,16.1256,166,12.1086,109.8,33.99762088,-118.402769,6.72022,23,82.5
4690,16.1285,166,12.024,109.8,33.99764636,-118.4027628,6.09871,23,82.5
4691,16.1315,166.4,11.9506,110,33.99767034,-118.402749,6.07344,23,82.5
4692,16.1345,166.8,11.8771,110.2,33.99769431,-118.4027351,6.04817,23,82.5
4693,16.1374,167.2,11.8037,110.4,33.99771828,-118.4027213,6.0229,23,82.5
4694,16.1404,167.6,11.7302,110.6,33.99774225,-118.4027074,5.99762,23,82.5
4695,16.1434,168,11.6568,110.8,33.99776622,-118.4026936,5.8414,23,82.5
4696,16.1465,169,11.5884,111,33.9977907,-118.4026773,5.65875,23,82.5
4697,16.1499,169,11.6166,111.033,33.99781844,-118.4026627,4.93004,23,82.5
4698,16.1532,169,11.6448,111.067,33.99784619,-118.402648,4.20134,23,82.5
4699,16.1566,169,11.673,111.1,33.99787393,-118.4026333,4.30044,23,82.5
4700,16.16,169,11.7012,111.133,33.99790168,-118.4026186,4.39955,23,82.5
4701,16.1633,169,11.7294,111.167,33.99792942,-118.4026039,3.82707,23,82.5
4702,16.1667,169,11.7576,111.2,33.99795716,-118.4025892,3.25458,23,82.5
4703,16.17,169,11.7684,111.133,33.99798436,-118.4025738,2.38319,23,82.5
4704,16.1734,169,11.7792,111.067,33.99801156,-118.4025583,1.5118,23,82.5
4705,16.1767,169,11.79,111,33.99803876,-118.4025428,0.640409,23,82.5
4706,16.18,169,11.8008,110.933,33.99806596,-118.4025273,-0.204553,23,82.5
4707,16.1834,169,11.8116,110.867,33.99809316,-118.4025118,-0.503461,23,82.5
4708,16.1867,169,11.8224,110.8,33.99812036,-118.4024963,-0.802369,23,82.5
4709,16.1902,169.333,11.8452,110.733,33.99814861,-118.4024803,-1.09378,23,82.3333
4710,16.1936,169.667,11.868,110.667,33.99817685,-118.4024643,-1.3852,23,82.1667
4711,16.1971,170,11.8908,110.6,33.9982051,-118.4024483,-1.67662,23,82
4712,16.2,169.857,11.862,110.629,33.99822943,-118.4024362,-1.67812,23,82.2143
4713,16.203,169.714,11.8332,110.657,33.99825376,-118.4024241,-1.38071,23,82.4286
4714,16.2059,169.571,11.8044,110.686,33.9982781,-118.402412,-1.0833,23,82.6429
4715,16.2088,169.429,11.7756,110.714,33.99830243,-118.4023999,-0.785889,23,82.8571
4716,16.2117,169.286,11.7468,110.743,33.99832676,-118.4023878,-0.488481,23,83.0714
4717,16.2147,169.143,11.718,110.771,33.99835109,-118.4023757,-0.191072,23,83.2857
4718,16.2176,169,11.6892,110.8,33.99837542,-118.4023636,0.106337,23,83.5
4719,16.2208,168.8,11.669,110.88,33.99840104,-118.4023478,0.547246,23,83.7
4720,16.224,168.6,11.6489,110.96,33.99842665,-118.402332,0.988156,23,83.9
4721,16.2272,168.4,11.6287,111.04,33.99845227,-118.4023162,1.42906,23,84.1
4722,16.2305,168.2,11.6086,111.12,33.99847788,-118.4023004,1.58006,23,84.3
4723,16.2337,168,11.5884,111.2,33.9985035,-118.4022846,1.73105,23,84.5
4724,16.2373,169,11.5884,111.2,33.99853082,-118.4022629,1.63344,23,83.5
4725,16.2409,169,11.6106,111.1,33.99855749,-118.4022404,1.25895,23,83.25
4726,16.2445,169,11.6328,111,33.99858416,-118.402218,0.884464,23,83
4727,16.2481,169,11.655,110.9,33.99861083,-118.4021955,0.509975,23,82.75
4728,16.2518,169,11.6772,110.8,33.9986375,-118.4021731,0.135486,23,82.5
4729,16.2554,169,11.6994,110.7,33.99866416,-118.4021507,-0.389996,23,82.25
4730,16.259,169,11.7216,110.6,33.99869083,-118.4021282,-0.915478,23,82
4731,16.2623,169,11.7576,110.6,33.99871405,-118.4021051,-1.16408,23,82
4732,16.2659,169,11.7798,110.567,33.99874129,-118.4020836,-1.5048,23,82
4733,16.2696,169,11.802,110.533,33.99876853,-118.4020621,-1.84553,23,82
4734,16.2732,169,11.8242,110.5,33.99879577,-118.4020406,-1.93765,23,82
4735,16.2768,169,11.8464,110.467,33.99882301,-118.4020191,-1.7529,23,82
4736,16.2804,169,11.8686,110.433,33.99885026,-118.4019975,-1.56814,23,82
4737,16.284,169,11.8908,110.4,33.9988775,-118.401976,-1.38338,23,82
4738,16.2877,168.667,11.913,110.367,33.99890646,-118.4019561,-1.19651,23,82.0833
4739,16.2914,168.333,11.9352,110.333,33.99893542,-118.4019362,-1.00964,23,82.1667
4740,16.2951,168,11.9574,110.3,33.99896438,-118.4019163,-0.822768,23,82.25
4741,16.2989,167.667,11.9796,110.267,33.99899333,-118.4018963,-0.912777,23,82.3333
4742,16.3026,167.333,12.0018,110.233,33.99902229,-118.4018764,-0.910662,23,82.4167
4743,16.3063,167,12.024,110.2,33.99905125,-118.4018565,-0.908548,23,82.5
4744,16.31,166,12.06,110.2,33.99907958,-118.4018346,-0.816424,23,82.5
4745,16.3138,166,12.0924,110,33.9991085,-118.4018132,-1.2534,23,82.5
4746,16.3175,165.4,12.1126,109.92,33.99913618,-118.4017912,-1.37891,23,82.5
4747,16.3211,164.8,12.1327,109.84,33.99916386,-118.4017693,-1.50441,23,82.5
4748,16.3248,164.2,12.1529,109.76,33.99919153,-118.4017474,-1.63203,23,82.5
4749,16.3285,163.6,12.173,109.68,33.99921921,-118.4017255,-1.75965,23,82.5
4750,16.3322,163,12.1932,109.6,33.99924689,-118.4017035,-1.88727,23,82.5
4751,16.3398,163,12.2256,109.8,33.99930539,-118.4016599,-1.53548,23,82.5
4752,16.3429,162.857,12.2451,109.829,33.99932893,-118.401641,-1.3546,23,82.5
4753,16.3461,162.714,12.2647,109.857,33.99935248,-118.401622,-1.17372,23,82.5
4754,16.3492,162.571,12.2842,109.886,33.99937602,-118.4016031,-1.08286,23,82.5
4755,16.3524,162.429,12.3038,109.914,33.99939956,-118.4015842,-0.462888,23,82.5
4756,16.3555,162.286,12.3233,109.943,33.9994231,-118.4015653,-0.154392,23,82.5
4757,16.3587,162.143,12.3429,109.971,33.99944664,-118.4015464,0.154103,23,82.5
4758,16.3618,162,12.3624,110,33.99947018,-118.4015275,0.462599,23,82.5
4759,16.3655,161.833,12.3792,110,33.99949858,-118.401506,0.680227,23,82.8333
4760,16.3693,161.667,12.396,110,33.99952698,-118.4014844,0.897855,23,83.1667
4761,16.373,161.5,12.4128,110,33.99955538,-118.4014629,0.636075,23,83.5
4762,16.3767,161.333,12.4296,110,33.99958378,-118.4014413,0.545207,23,83.8333
4763,16.3805,161.167,12.4464,110,33.99961218,-118.4014198,0.454339,23,84.1667
4764,16.3842,161,12.4632,110,33.99964059,-118.4013983,0.363471,23,84.5
4765,16.3875,161,12.4632,110.4,33.99966724,-118.401381,1.46308,23,84.5
4766,16.3911,161,12.4686,110.5,33.99969627,-118.4013641,1.65115,23,84.3333
4767,16.3947,161,12.474,110.6,33.9997253,-118.4013472,1.83922,23,84.1667
4768,16.3983,161,12.4794,110.7,33.99975433,-118.4013302,2.0273,23,84
4769,16.4019,161,12.4848,110.8,33.99978336,-118.4013133,2.30624,23,83.8333
4770,16.4055,161,12.4902,110.9,33.99981239,-118.4012964,2.58518,23,83.6667
4771,16.4091,161,12.4956,111,33.99984142,-118.4012795,2.86412,23,83.5
4772,16.4123,161,12.4956,111.1,33.99986874,-118.4012673,3.17276,23,84
4773,16.4155,161,12.4956,111.2,33.99989607,-118.4012552,3.4814,23,84.5
4774,16.419,160.75,12.4956,111.4,33.99992599,-118.4012435,4.05324,23,84.625
4775,16.4225,160.5,12.4956,111.6,33.99995591,-118.4012318,3.4346,23,84.75
4776,16.426,160.25,12.4956,111.8,33.99998584,-118.4012202,3.7275,23,84.875
4777,16.4295,160,12.4956,112,34.00001576,-118.4012085,4.02039,23,85
4778,16.4334,160,12.4956,112.4,34.00004954,-118.4011985,4.78041,23,85
4779,16.437,159.667,12.5064,112.667,34.00008178,-118.4011899,5.22941,23,84.8333
4780,16.4407,159.333,12.5172,112.933,34.00011402,-118.4011813,5.6784,23,84.6667
4781,16.4444,159,12.528,113.2,34.00014627,-118.4011726,6.1274,23,84.5
4782,16.4479,159,12.54,113.333,34.00017669,-118.4011621,6.19971,23,84.1667
4783,16.4514,159,12.552,113.467,34.00020712,-118.4011517,6.27202,23,83.8333
4784,16.4549,159,12.564,113.6,34.00023754,-118.4011412,6.08113,23,83.5
4785,16.4583,158.667,12.5748,113.8,34.00026699,-118.401129,6.08901,23,83.5
4786,16.4618,158.333,12.5856,114,34.00029644,-118.4011169,6.09688,23,83.5
4787,16.4652,158,12.5964,114.2,34.00032589,-118.4011047,6.10475,23,83.5
4788,16.4685,158.5,12.5883,114.55,34.00035399,-118.4010944,6.14106,23,83.25
4789,16.4717,159,12.5802,114.9,34.00038209,-118.4010842,6.48839,23,83
4790,16.475,159.5,12.5721,115.25,34.00041019,-118.4010739,6.83573,23,82.75
4791,16.4782,160,12.564,115.6,34.00043829,-118.4010636,7.18306,23,82.5
4792,16.4818,160.333,12.564,115.933,34.00046877,-118.4010516,7.7402,23,82.5
4793,16.4853,160.667,12.564,116.267,34.00049926,-118.4010397,8.29733,23,82.5
4794,16.4889,161,12.564,116.6,34.00052974,-118.4010277,8.85446,23,82.5
4795,16.4921,161.5,12.555,116.9,34.00055685,-118.4010164,9.21593,23,82.75
4796,16.4953,162,12.546,117.2,34.00058397,-118.4010052,9.5774,23,83
4797,16.4985,162.5,12.537,117.5,34.00061108,-118.4009939,9.93886,23,83.25
4798,16.5016,163,12.528,117.8,34.0006382,-118.4009827,9.80477,23,83.5
4799,16.5047,163,12.4956,118,34.00066511,-118.4009732,9.37259,23,83.5
4800,16.5078,163.5,12.4842,118.1,34.00069163,-118.4009627,8.62025,23,83.6667
4801,16.5109,164,12.4728,118.2,34.00071816,-118.4009521,7.86791,23,83.8333
4802,16.514,164.5,12.4614,118.3,34.00074469,-118.4009416,7.25275,23,84
4803,16.5171,165,12.45,118.4,34.00077122,-118.4009311,6.63759,23,84.1667
4804,16.5202,165.5,12.4386,118.5,34.00079775,-118.4009205,6.02243,23,84.3333
4805,16.5233,166,12.4272,118.6,34.00082428,-118.40091,5.40418,23,84.5
4806,16.5262,166.333,12.372,118.6,34.0008487,-118.4009009,4.46301,23,84.5
4807,16.529,166.667,12.3168,118.6,34.00087312,-118.4008917,3.52183,23,84.5
4808,16.5318,167,12.2616,118.6,34.00089754,-118.4008826,2.58065,23,84.5
4809,16.5349,168,12.1932,118.8,34.00092436,-118.4008751,2.5933,23,83.5
4810,16.5381,168,12.173,119.04,34.00095232,-118.4008661,3.01897,23,83.3
4811,16.5413,168,12.1529,119.28,34.00098028,-118.4008572,3.44464,23,83.1
4812,16.5445,168,12.1327,119.52,34.00100824,-118.4008482,3.87031,23,82.9
4813,16.5477,168,12.1126,119.76,34.00103621,-118.4008393,4.29598,23,82.7
4814,16.5509,168,12.0924,120,34.00106417,-118.4008303,4.72165,23,82.5
4815,16.5543,168,12.0924,120.4,34.00109367,-118.4008222,5.58566,23,82.5
4816,16.5577,168.25,12.1005,120.6,34.00112383,-118.4008137,6.16875,23,82.75
4817,16.5611,168.5,12.1086,120.8,34.00115398,-118.4008052,6.75184,23,83
4818,16.5646,168.75,12.1167,121,34.00118413,-118.4007967,7.33493,23,83.25
4819,16.568,169,12.1248,121.2,34.00121429,-118.4007882,7.26229,23,83.5
4820,16.5713,169,12.1248,121.6,34.00124343,-118.4007829,7.73818,23,83.5
4821,16.5745,169,12.1248,122,34.00127257,-118.4007777,8.21407,23,83.5
4822,16.5778,169,12.1248,122.4,34.00130171,-118.4007724,8.68997,23,83.5
4823,16.5809,169,12.1248,122.6,34.00132929,-118.4007655,8.5824,23,83.5
4824,16.5843,169.167,12.1194,122.733,34.00135819,-118.4007556,8.233,23,83.3333
4825,16.5876,169.333,12.114,122.867,34.00138709,-118.4007458,7.44526,23,83.1667
4826,16.5909,169.5,12.1086,123,34.001416,-118.4007359,7.26137,23,83
4827,16.5943,169.667,12.1032,123.133,34.0014449,-118.400726,7.07748,23,82.8333
4828,16.5976,169.833,12.0978,123.267,34.00147381,-118.4007161,6.89359,23,82.6667
4829,16.601,170,12.0924,123.4,34.00150271,-118.4007063,6.7097,23,82.5
4830,16.6044,171,12.0924,123.6,34.0015333,-118.400699,6.06492,23,82.5
4831,16.6078,171,12.0924,123.8,34.00156246,-118.4006892,5.43603,23,82.5
4832,16.6111,171,12.0924,124,34.00159161,-118.4006794,4.80713,23,82.5
4833,16.6145,171,12.0924,124.2,34.00162076,-118.4006696,4.7617,23,82.5
4834,16.6179,171,12.0924,124.4,34.00164991,-118.4006597,4.95809,23,82.5
4835,16.6212,171,12.0924,124.6,34.00167906,-118.4006499,5.15448,23,82.5
4836,16.6246,171,12.1005,124.85,34.00170855,-118.4006408,5.49547,23,82.5
4837,16.628,171,12.1086,125.1,34.00173803,-118.4006317,5.83646,23,82.5
4838,16.6313,171,12.1167,125.35,34.00176751,-118.4006225,6.17745,23,82.5
4839,16.6347,171,12.1248,125.6,34.001797,-118.4006134,6.51844,23,82.5
4840,16.6379,171,12.1248,125.7,34.00182453,-118.4006024,6.24977,23,82.5
4841,16.6411,171,12.1248,125.8,34.00185207,-118.4005915,5.96522,23,82.5
4842,16.6443,170.833,12.114,125.867,34.00187975,-118.4005824,5.57895,23,82.6667
4843,16.6475,170.667,12.1032,125.933,34.00190744,-118.4005733,5.19267,23,82.8333
4844,16.6507,170.5,12.0924,126,34.00193513,-118.4005642,4.80639,23,83
4845,16.6539,170.333,12.0816,126.067,34.00196282,-118.4005551,4.42011,23,83.1667
4846,16.6571,170.167,12.0708,126.133,34.00199051,-118.400546,3.88923,23,83.3333
4847,16.6603,170,12.06,126.2,34.0020182,-118.4005369,3.35836,23,83.5
4848,16.6638,169.8,12.0665,126.36,34.00204887,-118.4005277,3.07426,23,83.3
4849,16.6673,169.6,12.073,126.52,34.00207955,-118.4005185,2.79017,23,83.1
4850,16.6708,169.4,12.0794,126.68,34.00211023,-118.4005093,2.93523,23,82.9
4851,16.6743,169.2,12.0859,126.84,34.00214091,-118.4005001,3.08029,23,82.7
4852,16.6778,169,12.0924,127,34.00217158,-118.4004908,3.32707,23,82.5
4853,16.6813,168.667,12.0924,127.2,34.00220207,-118.4004824,3.69468,23,82.5
4854,16.6847,168.333,12.0924,127.4,34.00223255,-118.4004739,4.06229,23,82.5
4855,16.6882,168,12.0924,127.6,34.00226303,-118.4004654,4.4299,23,82.5
4856,16.6918,167.6,12.1061,127.72,34.00229421,-118.4004562,4.55729,23,82.7
4857,16.6953,167.2,12.1198,127.84,34.00232539,-118.400447,4.68467,23,82.9
4858,16.6989,166.8,12.1334,127.96,34.00235657,-118.4004377,4.56527,23,83.1
4859,16.7025,166.4,12.1471,128.08,34.00238775,-118.4004285,4.44587,23,83.3
4860,16.706,166,12.1608,128.2,34.00241893,-118.4004193,4.32647,23,83.5
4861,16.7093,166,12.1608,128.267,34.00244749,-118.4004095,4.0728,23,83.5
4862,16.7126,166,12.1608,128.333,34.00247604,-118.4003998,3.81913,23,83.5
4863,16.7159,166,12.1608,128.4,34.0025046,-118.4003901,3.44464,23,83.5
4864,16.7193,165.833,12.1662,128.467,34.00253384,-118.4003804,3.06612,23,83.5
4865,16.7226,165.667,12.1716,128.533,34.00256308,-118.4003708,2.68761,23,83.5
4866,16.726,165.5,12.177,128.6,34.00259231,-118.4003612,2.54933,23,83.5
4867,16.7293,165.333,12.1824,128.667,34.00262155,-118.4003515,2.41104,23,83.5
4868,16.7327,165.167,12.1878,128.733,34.00265079,-118.4003419,2.27275,23,83.5
4869,16.7361,165,12.1932,128.8,34.00268003,-118.4003323,2.13446,23,83.5
4870,16.7394,165,12.1932,128.9,34.0027092,-118.4003237,2.09897,23,83.5
4871,16.7427,165,12.1932,129,34.00273837,-118.4003151,2.19774,23,83.5
4872,16.7461,166,12.1932,129.2,34.00276804,-118.4003068,2.58879,23,83.5
4873,16.7495,166,12.1986,129.167,34.00279778,-118.400295,2.29034,23,83.3333
4874,16.753,166,12.204,129.133,34.00282752,-118.4002833,1.99591,23,83.1667
4875,16.7565,166,12.2094,129.1,34.00285727,-118.4002716,1.70149,23,83
4876,16.76,166,12.2148,129.067,34.00288701,-118.4002598,1.40706,23,82.8333
4877,16.7634,166,12.2202,129.033,34.00291675,-118.4002481,1.11263,23,82.6667
4878,16.7669,166,12.2256,129,34.00294649,-118.4002364,0.818202,23,82.5
4879,16.7705,165.833,12.237,129.067,34.00297717,-118.4002255,0.807495,23,82.5
